Alibaba-NLP/gte-large-en-v1.5	https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5/raw/main/LICENSE.txt	404	2026-08-08T09:43:37.290538+00:00
Alibaba-NLP/gte-large-en-v1.5	https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5/raw/main/LICENSE.md	404	2026-08-08T09:43:37.610982+00:00
cross-encoder/ms-marco-MiniLM-L2-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L2-v2/raw/main/README.md	200	2026-08-08T09:43:37.986552+00:00
cross-encoder/ms-marco-MiniLM-L2-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L2-v2/raw/main/LICENSE	404	2026-08-08T09:43:38.316011+00:00
cross-encoder/ms-marco-MiniLM-L2-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L2-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:38.688564+00:00
cross-encoder/ms-marco-MiniLM-L2-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L2-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:39.064823+00:00
sentence-transformers/all-roberta-large-v1	https://huggingface.co/sentence-transformers/all-roberta-large-v1/raw/main/README.md	200	2026-08-08T09:43:39.366028+00:00
sentence-transformers/all-roberta-large-v1	https://huggingface.co/sentence-transformers/all-roberta-large-v1/raw/main/LICENSE	404	2026-08-08T09:43:39.708387+00:00
sentence-transformers/all-roberta-large-v1	https://huggingface.co/sentence-transformers/all-roberta-large-v1/raw/main/LICENSE.txt	404	2026-08-08T09:43:40.041221+00:00
sentence-transformers/all-roberta-large-v1	https://huggingface.co/sentence-transformers/all-roberta-large-v1/raw/main/LICENSE.md	404	2026-08-08T09:43:40.413087+00:00
Qdrant/all-MiniLM-L6-v2-onnx	https://huggingface.co/Qdrant/all-MiniLM-L6-v2-onnx/raw/main/README.md	200	2026-08-08T09:43:40.732369+00:00
Qdrant/all-MiniLM-L6-v2-onnx	https://huggingface.co/Qdrant/all-MiniLM-L6-v2-onnx/raw/main/LICENSE	404	2026-08-08T09:43:41.083210+00:00
Qdrant/all-MiniLM-L6-v2-onnx	https://huggingface.co/Qdrant/all-MiniLM-L6-v2-onnx/raw/main/LICENSE.txt	404	2026-08-08T09:43:41.357823+00:00
Qdrant/all-MiniLM-L6-v2-onnx	https://huggingface.co/Qdrant/all-MiniLM-L6-v2-onnx/raw/main/LICENSE.md	404	2026-08-08T09:43:41.716216+00:00
WhereIsAI/UAE-Large-V1	https://huggingface.co/WhereIsAI/UAE-Large-V1/raw/main/README.md	200	2026-08-08T09:43:42.051771+00:00
WhereIsAI/UAE-Large-V1	https://huggingface.co/WhereIsAI/UAE-Large-V1/raw/main/LICENSE	404	2026-08-08T09:43:42.335985+00:00
WhereIsAI/UAE-Large-V1	https://huggingface.co/WhereIsAI/UAE-Large-V1/raw/main/LICENSE.txt	404	2026-08-08T09:43:42.601593+00:00
WhereIsAI/UAE-Large-V1	https://huggingface.co/WhereIsAI/UAE-Large-V1/raw/main/LICENSE.md	404	2026-08-08T09:43:42.873078+00:00
TaylorAI/bge-micro-v2	https://huggingface.co/TaylorAI/bge-micro-v2/raw/main/README.md	200	2026-08-08T09:43:43.194392+00:00
TaylorAI/bge-micro-v2	https://huggingface.co/TaylorAI/bge-micro-v2/raw/main/LICENSE	200	2026-08-08T09:43:43.470376+00:00
TaylorAI/bge-micro-v2	https://huggingface.co/TaylorAI/bge-micro-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:43.739459+00:00
TaylorAI/bge-micro-v2	https://huggingface.co/TaylorAI/bge-micro-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:44.013505+00:00
jinaai/jina-embeddings-v2-small-en	https://huggingface.co/jinaai/jina-embeddings-v2-small-en/raw/main/README.md	200	2026-08-08T09:43:44.458686+00:00
